English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word	Russian Synonyms
epitome	0	0	0	0	0	0	1	0	0	0	воплощение	олицетворение;квинтэссенция
equality	0	0	0	0	1	0	1	0	0	1	равенство	равноправие;паритет
equally	0	0	0	0	0	0	1	0	0	0	равно	одинаково;поровну
equilibrium	0	0	0	0	0	0	1	0	0	0	равновесие	баланс;гармония
equity	0	0	0	0	0	0	1	0	0	0	справедливость	беспристрастность;честность
eradicate	1	0	0	0	0	1	0	0	0	0	искоренять	уничтожать;истреблять
eradication	1	0	1	1	0	1	0	0	0	0	искоренение	уничтожение;истребление
erase	0	0	0	1	0	1	0	0	0	0	стирать	удалять;вытирать
erosion	0	0	0	0	0	1	0	0	0	0	эрозия	разрушение;размывание
erotic	0	1	0	0	1	1	1	0	1	1	эротический	чувственный;сексуальный
err	0	0	0	0	0	1	0	0	0	0	ошибаться	заблуждаться;грешить
errand	0	1	0	0	0	0	1	0	0	1	поручение	дело;задание
errant	0	0	0	0	0	1	0	0	0	0	заблудший	блуждающий;странствующий
erratic	0	0	0	0	0	1	0	0	1	0	неустойчивый	непредсказуемый;нестабильный;хаотичный
erratum	0	0	0	0	0	1	0	0	0	0	опечатка	ошибка;погрешность
erroneous	0	0	0	0	0	1	0	0	0	0	ошибочный	неверный;неправильный;ложный
error	0	0	0	0	0	1	0	1	0	0	ошибка	погрешность;промах
erudite	0	0	0	0	0	0	1	0	0	0	эрудированный	учёный;образованный
erupt	1	0	0	0	0	1	0	0	1	0	извергаться	взрываться;вспыхивать
eruption	1	0	0	1	0	1	0	0	1	0	извержение	взрыв;вспышка
escalate	1	0	0	0	0	1	0	0	0	0	обострять	усугублять;эскалировать;наращивать
escape	0	1	0	1	0	1	1	0	0	0	побег	бегство;спасение;избавление
escaped	0	0	0	1	0	0	0	0	0	0	сбежавший	беглый;убежавший
eschew	1	0	0	0	0	1	0	1	0	0	избегать	сторониться;чураться
escort	0	0	0	0	0	0	0	0	0	1	эскорт	сопровождение;охрана
espionage	0	0	0	0	0	1	0	0	0	0	шпионаж	разведка;шпионство
esprit	0	0	0	0	0	0	1	0	0	0	дух	живость;остроумие
essential	0	0	0	0	0	0	1	0	0	0	существенный	важный;необходимый;ключевой
establish	0	0	0	0	0	0	0	0	0	1	устанавливать	учреждать;основывать;создавать
established	0	0	0	0	1	0	1	0	0	0	установленный	утверждённый;признанный
esteem	0	0	0	0	1	0	1	1	0	1	уважение	почтение;почитание
esthetic	0	0	0	0	0	0	1	0	0	0	эстетический	эстетичный
estranged	0	0	0	0	0	1	0	0	0	0	отчуждённый	разобщённый;отдалённый
ethereal	0	0	0	1	0	0	0	0	0	0	эфирный	бестелесный;неземной;призрачный
ethical	0	0	0	0	0	0	1	0	0	0	этический	этичный;моральный;нравственный
ethics	0	0	0	0	0	0	1	0	0	0	этика	мораль;нравственность
euthanasia	0	0	0	1	0	1	0	1	0	0	эвтаназия	
evacuate	0	0	0	1	0	1	0	0	0	0	эвакуировать	эвакуироваться;покидать
evacuation	0	0	0	0	0	1	0	0	0	0	эвакуация	
evade	1	0	1	1	0	1	0	0	0	0	уклоняться	избегать;увиливать
evanescence	0	0	0	0	0	0	0	1	1	0	мимолётность	эфемерность;быстротечность
evasion	0	0	0	1	0	1	0	1	0	0	уклонение	избегание;увиливание
eventual	0	1	0	0	0	0	0	0	0	0	возможный	вероятный;потенциальный
eventuality	0	1	0	1	0	0	0	0	0	0	возможность	вероятность;случайность
evergreen	0	0	0	0	1	0	1	0	0	1	вечнозелёный	
everlasting	0	0	0	0	0	0	1	0	0	0	вечный	нескончаемый;бесконечный
evict	0	0	0	0	0	1	0	1	0	0	выселять	изгонять;выгонять
eviction	1	0	1	1	0	1	0	1	0	0	выселение	изгнание;выдворение
evident	0	0	0	0	0	0	1	0	0	1	очевидный	явный;ясный
evil	1	0	1	1	0	1	0	1	0	0	зло	злой;дурной
evolution	0	0	0	0	0	0	1	0	0	0	эволюция	развитие
exacerbate	0	0	0	0	0	1	0	0	0	0	усугублять	обострять;усиливать
exacerbation	1	0	0	1	0	1	0	0	0	0	обострение	усугубление
exacting	0	0	0	0	0	1	0	0	0	0	требовательный	строгий;взыскательный
exaggerate	1	0	0	0	0	1	0	0	0	0	преувеличивать	утрировать;раздувать
exaggerated	0	0	0	0	0	1	0	0	0	0	преувеличенный	утрированный;раздутый
exalt	0	1	0	0	1	0	1	0	0	1	превозносить	возвеличивать;восхвалять;возвышать
exaltation	0	0	0	0	1	0	1	0	0	1	восторг	ликование;возвышение;восхваление
exalted	0	0	0	0	1	0	1	0	0	1	возвышенный	величественный;высокий
examination	0	0	0	1	0	1	0	0	1	0	экзамен	проверка;испытание
exasperation	1	0	1	0	0	1	0	0	0	0	раздражение	досада;озлобление
excavation	0	1	0	0	0	1	0	0	1	0	раскопки	земляные работы;выемка грунта
exceed	0	1	0	0	1	0	1	0	0	0	превосходить	превышать;опережать
excel	0	1	0	0	1	0	1	0	1	1	превосходить	выделяться;блистать
excellence	0	0	1	0	1	0	1	0	0	1	совершенство	превосходство;отличие
excellent	0	0	0	0	1	0	1	0	0	1	превосходный	отличный;великолепный;замечательный
excess	0	0	0	0	0	1	0	0	0	0	избыток	излишек;переизбыток
exchange	0	0	0	0	0	0	1	0	0	1	обмен	обмениваться;взаимообмен
excise	0	0	0	0	0	1	0	0	0	0	акциз	акцизный налог
excitable	0	0	0	0	0	0	1	0	0	0	возбудимый	впечатлительный;нервный
excitation	1	1	0	1	1	0	1	0	1	0	возбуждение	волнение;активация
excite	1	1	0	1	1	0	1	0	1	0	возбуждать	волновать;будоражить
excited	0	1	0	0	1	0	1	0	1	1	взволнованный	возбуждённый;воодушевлённый
excitement	0	1	0	0	1	0	1	0	1	0	возбуждение	волнение;ажиотаж;трепет
exciting	0	1	0	0	1	0	1	0	1	0	захватывающий	волнующий;увлекательный
exclaim	0	0	0	0	0	0	0	0	1	0	восклицать	воскликнуть;вскричать
excluded	0	0	1	0	0	1	0	1	0	0	исключённый	отвергнутый;изгнанный
excluding	0	0	0	0	0	1	0	1	0	0	исключая	за исключением;кроме
exclusion	0	0	1	1	0	1	0	1	0	0	исключение	отторжение;изгнание
excrement	0	0	1	0	0	1	0	0	0	0	экскременты	испражнения;кал
excretion	0	0	1	0	0	0	0	0	0	0	выделение	экскреция;секреция
excruciating	0	0	0	1	0	1	0	0	0	0	мучительный	нестерпимый;изнуряющий
excuse	0	0	0	0	0	1	0	0	0	0	извинение	оправдание;отговорка
execution	1	0	0	1	0	1	0	1	0	1	казнь	исполнение;выполнение
executioner	1	0	0	1	0	1	0	1	0	0	палач	каратель
executor	0	0	0	0	0	0	0	0	0	1	исполнитель	душеприказчик
exemplary	0	0	0	0	0	0	1	0	0	0	образцовый	примерный;показательный
exemption	0	0	0	0	0	0	1	0	0	0	освобождение	избавление;льгота
exhaust	0	0	0	0	0	1	0	0	0	0	выхлоп	истощать;изнурять
exhausted	0	0	0	0	0	1	0	1	0	0	измученный	изнурённый;истощённый;вымотанный
exhaustion	0	1	0	0	0	1	0	1	0	0	истощение	изнеможение;усталость
exhaustive	0	0	0	0	0	0	0	0	0	1	исчерпывающий	полный;всесторонний
exhilaration	0	0	0	0	1	0	1	0	1	0	возбуждение	ликование;восторг;воодушевление
exhort	0	0	0	0	0	0	1	0	0	0	увещевать	призывать;убеждать
exhortation	0	0	0	0	0	0	1	0	0	0	увещевание	призыв;наставление
exigent	0	1	1	1	0	1	0	0	1	0	требовательный	взыскательный;настоятельный
exile	1	0	0	1	0	1	0	1	0	0	изгнание	ссылка;изгнанник
existence	0	0	0	0	0	0	1	0	0	0	существование	бытие;жизнь
exorcism	0	0	0	1	0	1	0	1	0	0	экзорцизм	изгнание бесов;обряд изгнания
exotic	0	0	0	0	0	0	1	0	0	0	экзотический	экзотичный;диковинный
expatriate	0	0	0	0	0	1	0	0	0	0	эмигрант	экспат;изгнанник
expect	0	1	0	0	0	0	1	0	1	1	ожидать	предполагать;рассчитывать
expectancy	0	1	0	0	0	0	0	0	0	0	ожидание	предвкушение
expectant	0	1	0	0	0	0	0	0	0	0	ожидающий	предвкушающий
expectation	0	1	0	0	0	0	1	0	0	0	ожидание	надежда;предвкушение
expected	0	1	0	0	0	0	0	0	0	0	ожидаемый	предполагаемый
expecting	0	1	0	0	0	0	0	0	0	0	ожидающий	предвкушающий
expedient	0	0	0	0	1	0	1	0	0	1	целесообразный	выгодный;практичный
expedition	0	1	0	0	0	0	1	0	0	0	экспедиция	поход
expel	1	0	1	1	0	1	0	1	0	0	изгнать	выгнать;исключить;выслать
expenditure	0	0	0	0	0	1	0	0	0	0	расход	затрата;трата
expenses	0	0	0	0	0	1	0	0	0	0	расходы	затраты;издержки;траты
experienced	0	0	0	0	0	0	1	0	0	1	опытный	искушённый;бывалый
experiment	0	1	0	0	0	0	0	0	1	0	эксперимент	опыт
expert	0	0	0	0	0	0	1	0	0	1	эксперт	специалист;знаток
expertise	0	0	0	0	0	0	1	0	0	1	экспертиза	компетентность;мастерство
expire	0	0	0	0	0	1	0	1	0	0	истекать	заканчиваться;умирать
expired	0	0	0	0	0	1	0	0	0	0	истёкший	просроченный;закончившийся
explain	0	0	0	0	0	0	1	0	0	1	объяснять	разъяснять;пояснять;толковать
expletive	1	0	0	0	0	1	0	0	0	0	ругательство	мат;проклятие;брань
explode	1	0	0	1	0	1	0	1	1	0	взорваться	взрываться;разорваться;рвануть
explore	0	1	0	0	0	0	0	0	0	0	исследовать	изучать;разведывать;познавать
explosion	0	0	0	1	0	1	0	0	1	0	взрыв	разрыв;детонация
explosive	1	1	0	1	0	1	0	0	1	0	взрывной	взрывчатый;взрывоопасный
expose	0	1	0	1	0	0	0	0	0	0	разоблачать	раскрывать;выставлять;обнажать
exposed	0	0	0	0	0	1	0	0	0	0	незащищённый	открытый;беззащитный;уязвимый
expropriation	0	0	0	0	0	1	0	0	0	0	экспроприация	конфискация;изъятие;отчуждение
expulsion	1	0	1	1	0	1	0	1	0	0	изгнание	исключение;высылка;выдворение
exquisite	0	0	0	0	1	0	1	0	0	0	изысканный	утончённый;изящный;великолепный
exquisitely	0	0	0	0	0	0	1	0	0	0	изысканно	утончённо;изящно;превосходно
extend	0	0	0	0	0	0	1	0	0	0	продлевать	расширять;удлинять;распространять
extensive	0	0	0	0	0	0	1	0	0	0	обширный	широкий;масштабный;пространный
exterminate	0	0	0	1	0	1	0	1	0	0	истребить	уничтожить;искоренить;извести
extermination	1	0	0	1	0	1	0	0	0	0	истребление	уничтожение;искоренение
extinct	0	0	0	0	0	1	0	1	0	0	вымерший	исчезнувший;погибший
extinguish	1	0	0	0	0	1	0	0	0	0	гасить	тушить;погасить;подавить
extra	0	0	0	0	0	0	1	0	0	0	дополнительный	лишний;добавочный;экстра
extrajudicial	0	0	0	1	0	1	0	0	0	0	внесудебный	беззаконный;самосуд
extraordinary	0	0	0	0	0	0	1	0	0	0	необычайный	выдающийся;исключительный;экстраординарный
extremity	0	0	0	0	0	1	0	0	0	0	крайность	край;предел;конечность
extricate	0	1	0	0	0	0	1	0	0	0	вытащить	освободить;высвободить;извлечь
exuberance	0	0	0	0	1	0	1	0	0	0	изобилие	буйство;избыток;пышность
eyewitness	0	0	0	0	0	0	0	0	0	1	очевидец	свидетель
fabricate	0	0	0	0	0	1	0	0	0	0	выдумывать	фабриковать;сочинять;измышлять
fabrication	0	0	0	0	0	1	0	0	0	1	фабрикация	выдумка;подделка;изготовление
facilitate	0	0	0	0	0	0	1	0	0	0	способствовать	облегчать;содействовать;упрощать
